Vector1,Vector2,Color,Meaning,Character
33.712555,11.163775,purple,〔詀讘〕低声细语,詀
-26.548412,-7.6189976,purple,巧言,詀
14.088698,-1.9374536,purple,被诳，受骗,詀
-25.80699,-33.85891,purple,妄言,詀
7.856702,8.122005,purple,用今语解释古语或用通语解释方言,詁
-10.887022,-11.578655,purple,言有所依,詂
32.479065,-8.897163,purple,诱骗,詃
11.663723,-11.687965,purple,遗忘,詄
23.981167,14.932651,purple,叫卖,詅
37.404106,0.76678437,purple,谴责；骂,詆
-12.215386,-22.186583,purple,早知，预知,詇
4.8520722,-58.839367,purple,〔譇詉〕见“譇”,詉
42.297493,-2.862759,purple,恶言,詉
-26.548412,-7.6189976,purple,巧言,詊
-16.609995,9.276421,purple,口闭,詌
-36.100735,-48.44376,purple,多言,詍
30.006046,58.46801,purple,副词,詎
23.974842,2.5260763,purple,言逆，说拗话,詏
34.831802,-8.41894,purple,欺骗,詐
-24.914679,18.49703,purple,《集韻》待可切,詑
17.799566,23.547817,purple,轻,詑
1.1451112,-36.20989,purple,〔詑詑〕自得貌,詑
-6.4275093,-37.70073,purple,自多貌,詑
9.95686,7.854297,purple,留传；赠送,詒
34.831802,-8.41894,purple,欺骗,詒
-34.340446,-0.22410521,purple,懈倦貌,詒
24.88693,51.729588,purple,象声词,詓
22.334133,3.6774802,purple,告诉；启示,詔
-48.502518,-0.6317332,purple,言诱,詔
5.8607335,27.883476,purple,评议；评定,評
27.210981,7.4409857,purple,辩论,詖
-14.406537,0.73144704,purple,密告；侦察，探听,詗
27.721592,-6.7083507,purple,言语钝诎,詘
-16.986301,41.056118,purple,人名用字,詙
-11.128663,-6.2468038,purple,〔評詙〕评论；估量,詙
1.0722792,-11.075346,purple,〔兜詚〕不静,詚
-5.421501,3.1626627,purple,求神加祸于人,詛
-9.070442,-12.237637,purple,〔詜䛬〕言不节,詜
-25.914053,16.758102,purple,《集韻》展吕切），上語知,詝
3.9117017,7.0122213,purple,语言中最小的可以自由运用的独立音义单位,詞
25.2746,29.479414,purple,歌唱；曼声长吟,詠
25.47751,-0.33346152,purple,夸耀；说大话,詡
46.6604,-7.9177313,purple,询问；求教,詢
-3.0127165,6.672894,purple,候至，古代到朝廷或上级、尊长处去之称,詣
-47.80117,1.8432037,purple,梦言,詤
18.03248,52.247345,purple,谐,詥
-50.263386,-0.80265313,purple,会言,詥
-30.245796,-20.814583,purple,使用,試
42.982857,13.600676,purple,呼唤；大叫,詨
5.900466,8.639142,purple,文学的一种体裁,詩
19.788197,-6.4972415,purple,夸耀,詫
31.736732,-19.008179,purple,耻辱,詬
34.25894,-31.455545,purple,愤怒,詬
12.5439415,-0.7093108,purple,责成；要求,詭
-2.2387812,-10.351232,purple,详细解释，阐明事理,詮
7.4381213,2.3059719,purple,胆气满，声在人上,詯
48.65688,-7.3368864,purple,问，细问,詰
-1.6793141,29.710155,purple,弯曲,詰
8.453294,50.67857,purple,话语,話
2.5588992,14.995047,purple,军中戒约,該
16.91248,2.2586627,purple,审察；审理,詳
25.453552,13.162476,purple,呼声；呼人,詴
-10.324322,-10.601194,purple,众人言,詵
-30.53841,-26.633856,purple,共同,詷
26.00644,-0.4348028,purple,说大话,詷
27.013937,2.2525122,purple,话多,詹
8.045529,-1.5004531,purple,足够,詹
12.241799,9.582944,purple,辨别物名,詺
33.321133,30.488646,purple,声音,詻
30.270464,3.7343495,purple,戏谑；诙谐,詼
10.011404,-8.04815,purple,误；搞坏,詿
31.346815,-9.327326,purple,引诱,誀
23.974636,2.526142,purple,说,誁
32.343235,-6.919674,purple,逗引；诱惑,誂
1.1298234,-26.402891,purple,仓猝,誂
-8.381406,6.796689,purple,古时累述死者功德以示哀悼并以此定谥,誄
39.004734,1.9265641,purple,指责；责备,誅
-35.835075,25.966064,purple,狂言；谬言,誆
19.59171,-6.134562,purple,夸大；夸耀,誇
1.7287072,31.381388,purple,歌唱,誇
8.957234,17.548946,purple,记录,誌
12.631853,9.853353,purple,识别；辨明,認
-25.857035,-5.4780574,purple,促,誎
-48.994343,-4.4549756,purple,言之明,誏
29.176073,-4.296106,purple,闲言,誏
-12.011489,12.150902,purple,嘉善,誐
35.021275,-7.1753654,purple,欺骗；谎话,誑
44.467796,57.193943,purple,叹词,誒
40.35584,23.285425,purple,可恶声,誒
44.467796,57.193943,purple,叹词,誒
44.467796,57.193943,purple,叹词,誒
44.467796,57.193943,purple,叹词,誒
44.467796,57.193943,purple,叹词,誒
13.253588,4.219574,purple,古代军中告诫、约束将士的言辞,誓
-25.41346,20.635395,purple,《集韻》徒徑切,誔
17.245031,-4.198218,purple,说大话；虚妄不实的言论,誕
-9.328828,-27.4645,purple,惛惑；糊涂,誖
25.602163,1.357857,purple,话讲得漂亮,誗
19.471903,4.670161,purple,引导；教导；劝导,誘
-5.3351293,-38.406403,purple,〔誙誙〕奔竞之貌,誙
39.510273,3.611056,purple,责备；呵斥,誚
31.618439,12.724539,purple,私语,誛
27.026587,5.8618817,purple,议论；谈论；辩论,語
22.949862,3.6462886,purple,告诉,語
-40.033966,-6.8866754,purple,真心诚意,誠
31.978113,-1.2479562,purple,告诫；规劝,誡
-47.358837,5.4195213,purple,诤语,誢
17.305157,-4.277674,purple,说话虚妄不实,誣
15.713195,1.389458,purple,错误,誤
-16.286728,-4.9998574,purple,告，特指上告下,誥
11.389809,31.78437,purple,朗诵；念读,誦
-11.5849905,-11.295067,purple,大言,誧
3.8382182,-15.400994,purple,谋,誧
-11.584996,-11.295088,purple,大言,誧
19.069427,5.5582786,purple,教导,誨
28.742966,6.58786,purple,争论,誩
23.569077,4.671477,purple,讲述,説
11.4453335,0.17933911,purple,劝说别人，使之听从自己的意见,説
-60.323235,-31.450802,purple,姓,説
16.839663,59.72504,purple,代词,誰
-60.323235,-31.450802,purple,姓,誰
-36.100735,-48.44376,purple,多言,誱
1.0855513,10.004046,purple,考核；考试,課
46.86157,-26.72811,purple,〔謀誴〕快乐,誴
-7.853295,-14.902884,purple,言不恭谨,誵
41.464684,2.7256224,purple,责让；责骂,誶
9.984755,-27.653088,purple,欺罔；诬罔,誷
-3.5125694,-25.148132,purple,急迫,誸
19.294582,1.1244446,purple,从旁指责过失,誹
-13.27085,-21.953115,purple,不知,誺
10.003308,-8.061093,purple,误,誺
-5.585235,-37.44794,purple,〔誻誻〕语多貌,誻
-4.7580833,-7.2742896,purple,交情,誼
-15.412883,0.41517395,purple,刺探,誽
-11.090403,-13.945137,purple,言不正,誽
17.36271,-7.3974476,purple,和悦而正直地争辩,誾
8.255109,26.08913,purple,和谐；协调；适合,調
-2.4711523,9.921106,purple,选拔或提拔官吏,調
-7.868062,3.221803,purple,早晨,調
37.850628,-2.4644353,purple,诽谤,諀
4.606241,-2.1764085,purple,〔諀訾〕好说人是非,諀
-48.375214,1.4932449,purple,多言不止,諁
22.08059,-8.242447,purple,奉承；献媚,諂
-19.567417,-41.191933,purple,善言,諃
17.901194,5.3340144,purple,教诲不倦貌,諄
-38.07529,19.201227,purple,志,諅
3.8382182,-15.400994,purple,谋,諅
34.831802,-8.41894,purple,欺骗；谩言,諆
26.752777,5.548495,purple,对话；谈论,談
2.1712644,-19.83737,purple,〔諈諉〕1.嘱托,諈
2.5221627,-17.699276,purple,累；烦劳,諉
11.466348,-15.61256,purple,谒见,請
-3.798672,12.458097,purple,古代朝会名,請
11.926858,1.8716677,purple,领受；取得,請
33.246403,-1.38087,purple,直言规劝,諍
44.02333,7.924486,purple,大声,諎
3.9342394,-7.129889,purple,言疾，说话快,諎
-50.742916,-2.7032943,purple,酬言,諎
-47.44359,6.4928303,purple,诱言,諎
45.67505,-7.5681696,purple,咨询；询问,諏
21.88304,6.08712,purple,毁谤；进谗言,諑
30.442421,-15.683949,purple,诚信,諒
-5.6318736,21.478046,purple,古州名,諒
-2.7393517,-17.49552,purple,〔諓諓〕1.巧辩之言,諓
1.5565196,28.544353,purple,〔諔詭〕奇异,諔
34.831802,-8.41894,purple,欺骗,諕
-2.560464,-10.419005,purple,分析，说明事理,論
-7.177638,15.139964,purple,《論語》的简称,論
32.23967,-2.1477258,purple,规谏；劝告,諗
8.594003,-25.558432,purple,称扬,諘
21.468239,-8.116793,purple,谄媚；用甜言蜜语奉承,諛
-6.087144,18.694807,purple,间谍，侦探,諜
-47.872025,-0.18950918,purple,言相次,諜
-9.378413,-0.50664014,purple,才智,諝
15.22693,-16.8232,purple,花言巧语,諞
-65.26074,32.781487,purple,方言,諞
-13.821167,-15.971221,purple,是；正,諟
9.607377,-3.5938623,purple,逗趣的话,諢
37.508003,9.060784,purple,疾言,諣
25.252289,-21.11181,purple,懒；懈怠,諣
-4.3781705,-33.654835,purple,〔諤諤〕1.正直貌；直言争辩貌,諤
-13.891866,-8.493646,purple,言相触,諥
5.2113996,-20.171791,purple,细察；详审,諦
8.272255,26.247953,purple,和谐；协调,諧
-49.88787,-3.6795096,purple,言备,諨
19.059528,3.30237,purple,调停,諪
33.246403,-1.38087,purple,直言规劝,諫
-12.234642,-26.669119,purple,明白；理解,諭
31.161308,-8.730315,purple,诱导；引诱,諭
39.746357,1.7021374,purple,数责；责备,諯
-11.811461,-12.870681,purple,言且思,諰
12.468923,23.359356,purple,语失,諰
-18.606236,-4.925132,purple,呼人之称,諰
-7.4266768,-15.716487,purple,避忌,諱
-33.23636,-36.19666,purple,敬,諲
-13.491784,-26.597353,purple,熟悉；知晓,諳
-11.413315,-10.337365,purple,言悉,諳
-37.070587,-17.699516,purple,和；和洽,諴
37.444817,12.160248,purple,嗤,諴
40.59272,3.7816691,purple,〔諵謏〕怒言；私下责骂,諵
-13.886435,-24.475481,purple,相信,諶
-60.323235,-31.450802,purple,姓,諶
10.682542,31.699654,purple,背诵；朗读；传诵,諷
4.8845615,5.2305984,purple,区别之词，相当于“者”,諸
-4.2096567,3.1935596,purple,〔詹諸〕蟾蜍，即虾蟆,諸
20.332201,1.6122068,purple,名誉；赞扬,諹
-3.0532026,36.629246,purple,谚语,諺
38.05821,31.970503,purple,语声,諻
36.38213,-9.449704,purple,欺诈；欺骗,諼
14.275933,4.636177,purple,整饬,諽
41.031433,25.05113,purple,答应声,諾
8.311908,26.585657,purple,和谐,諿
16.398224,-17.767143,purple,智谋,諿
13.000713,-13.691615,purple,考虑；谋划,謀
21.113659,2.4199197,purple,禀告，陈述,謁
-10.919051,-6.011841,purple,评论,謂
-4.620925,43.813305,purple,抄写；转录,謄
31.618439,12.724539,purple,〔謅䜉〕私语,謅
-15.46079,-10.766649,purple,弄人言,謅
19.192722,-4.58338,purple,编造（言辞）,謅
-5.7905955,-10.819122,purple,以言惑人，煽动,謆
-29.96887,36.695896,purple,口吃,謇
-0.37272292,-13.082179,purple,因痛而叫喊,謈
-0.7893133,-13.669097,purple,〔阿謈〕痛甚,謈
28.81937,2.9292817,purple,〔謉諢〕诙谐话,謉
-9.288974,37.37673,purple,谦,謉
34.917843,-6.080956,purple,假话,謊
5.602545,1.5311221,purple,迅速分裂的声音,謋
34.653072,9.746448,purple,小声,謍
44.02333,7.924486,purple,大声,謍
8.14409,10.893406,purple,谜语,謎
-65.26074,32.781487,purple,〔谜儿〕方言,謎
-48.93491,-10.470405,purple,小,謏
-50.002354,-1.6580791,purple,〔謏訹〕诱辞,謏
6.2688193,-60.219864,purple,〔諵謏〕见“諵”,謏
51.004322,-1.6834999,purple,安宁；寂静,謐
-24.423542,-18.158,purple,〔謑詬〕也作“謑訽”,謑
-47.725784,-1.0609453,purple,怒言,謑
-14.589832,-19.862429,purple,〔謑髁〕不正貌,謑
16.237688,23.857712,purple,语轻,謒
33.169697,5.365901,purple,冷笑,謓
31.749517,2.4925866,purple,开玩笑；嘲弄,謔
11.977229,21.493498,purple,语相诱,謕
14.501825,-21.74663,purple,谅,謕
-9.481103,-21.253635,purple,起,謖
38.577003,-4.8657384,purple,毁谤,謗
25.577757,-7.520561,purple,说话迟钝,謘
23.983778,-9.717343,purple,谦虚；谦让,謙
-2.8217626,7.711146,purple,古代帝王、贵族、大臣等死后依其一生所行事迹给予的称号,謚
7.09793,-42.479603,purple,笑貌,謚
27.631868,32.627926,purple,笑声,謚
-11.53766,-39.94419,purple,和解,講
23.54621,-1.6214039,purple,和缓地说话,謜
28.276613,-7.3638725,purple,言语和悦,謜
-15.034084,3.7269452,purple,辞去官职,謝
9.9021635,-29.462685,purple,谗慝,謞
-5.9543324,-24.910757,purple,可疑,謟
9.947465,13.423717,purple,不用乐器伴奏的歌唱,謡
17.955475,-5.510591,purple,虚夸,謣
-25.670313,-12.876167,purple,〔謣輿〕也作“輿謣”,謣
-12.53092,-14.009059,purple,言有所止,謤
-6.975092,-13.451755,purple,言轻,謤
0.16376807,-19.19152,purple,〔謦欬〕1.咳嗽,謦
-36.100735,-48.44376,purple,〔謧詍〕多言,謧
13.065794,-13.789669,purple,计策；谋划,謨
38.597054,1.3983957,purple,谴责；责备,謫
37.311466,3.8675008,purple,怒斥,謫
4.350758,33.419147,purple,谬误；荒谬,謬
-22.565453,-50.781944,purple,怒,謮
7.1222806,16.524216,purple,〔謯娽〕1.古语，义未详,謯
41.331512,9.875139,purple,〔謯娽〕尖声,謯
-24.6506,-18.85983,purple,〔謯訝〕也作“𧨊𧧝”,謯
-22.101997,-18.876757,purple,〔謰謱〕也作“謱謰”,謰
5.54904,-59.68965,purple,〔謰謱〕见“謰”,謱
-27.323093,-14.453477,purple,〔覼謱〕也作“覼縷”,謱
-15.645875,-7.5617733,purple,相怒,謲
-48.963886,-1.8112353,purple,〔謲譚〕怒语,謲
-3.2035143,-17.04071,purple,阴言讥之,謲
46.03637,9.918597,purple,齐声歌唱,謳
-35.249573,3.5545912,purple,煦,謳
-50.65246,5.641167,purple,顺言,謴
15.45585,-3.622295,purple,用言辞使惧怕,謵
30.767761,9.785285,purple,小语,謵
-20.668167,31.080122,purple,谪,謶
-25.288593,-19.699135,purple,〔囉謶〕也作“囉嗻”,謶
-49.22546,3.8793874,purple,不省人言,謷
-50.44679,4.3472805,purple,高大貌,謷
14.618063,-43.544613,purple,慎重；小心,謹
-36.100735,-48.44376,purple,〔謺讘〕多言,謺
-50.44679,4.3472805,purple,门名,謻
43.509274,6.448872,purple,大声叫号,謼
34.831802,-8.41894,purple,欺骗,謾
22.17721,-6.047434,purple,冗长，繁多,謾
26.006319,-0.43489358,purple,说大话,譀
-24.845026,-18.150208,purple,〔譀𧭡〕也作“譀䜕”,譀
-31.37046,23.306082,purple,《集韻》胡瓜切,譁
11.321754,16.299696,purple,变化,譁
-25.80699,-33.85891,purple,妄言,譂
19.164497,-4.8481812,purple,言辞夸大,譄
-10.111141,-12.221277,purple,言甚多,譅
44.467796,57.193943,purple,叹词,譆
-25.995722,-18.680668,purple,〔譇拏〕也作“譇詉”,譇
20.345942,0.21726361,purple,告发,證
-51.324757,3.109181,purple,〔譊譊〕争辩声；喧噪声,譊
34.143322,-13.824207,purple,欺诳；诡诈,譎
37.974014,-0.39833564,purple,讥刺；谴责,譏
-36.100735,-48.44376,purple,多言,譑
-15.123324,-10.902522,purple,弄言,譑
-5.028275,25.86809,purple,谣,譒
-29.439976,-2.0222893,purple,多谋智,譓
19.285566,5.5910387,purple,专心教导,譔
-19.567417,-41.191933,purple,善言,譔
-51.324757,3.109181,purple,诱词,譕
21.678194,0.63666505,purple,说坏话诬陷别人,譖
26.248335,-5.4096622,purple,〔譗𧫡〕言语无条理,譗
10.213148,8.857055,purple,旗帜,識
-13.533644,-24.677069,purple,知道,識
-0.47739854,7.1752377,purple,城门上的望楼,譙
-1.1616358,18.175703,purple,宏大；广大,譚
3.1078117,6.811629,purple,按事物的类别或系统编成的书籍,譜
23.930641,6.299969,purple,赞誉,譝
41.10703,14.63603,purple,欢呼,譟
-10.901407,-30.521568,purple,欺,譠
48.61574,-6.7740073,purple,问,譣
19.005905,-0.36840552,purple,揭发别人的阴私,譥
31.691816,-1.0765035,purple,告诫,警
-11.090402,-13.945004,purple,〔譧䛁〕言不正,譧
-36.100735,-48.44376,purple,〔譨譨〕多言,譨
45.57514,30.409376,purple,应答,譩
27.01338,2.2535784,purple,话多,譫
-3.3236709,-9.895086,purple,用打比方的方法说明事理，使容易明白,譬
-4.2616014,-36.998486,purple,气高貌,譮
38.226433,10.438828,purple,怒声,譮
-26.721853,5.111144,purple,悟,譮
6.0786033,8.0022955,purple,翻译，把一种语言文字转换成另一种语言文字,譯
26.766905,5.510057,purple,言谈；谈论,議
4.570175,-60.08197,purple,〔䛠譳〕见“䛠”,譳
38.042656,1.1773746,purple,责问；谴责,譴
24.110788,-2.9379864,purple,说话快；说话不停,譶
9.457692,23.655615,purple,监视；监督,護
-29.115587,-15.453303,purple,〔譸張〕也作“侜張”,譸
23.541761,-3.888622,purple,说话不流畅,譺
5.996067,-20.69319,purple,议,譺
-49.892235,3.207305,purple,肃静貌,譺
24.365765,7.444295,purple,称颂；赞美,譽
18.66196,-14.856513,purple,浅薄,譾
10.549379,7.08276,purple,诵读、理解书的意义,讀
6.327435,-1.1740378,purple,句中的短暂停顿,讀
-8.598517,8.136477,purple,古人行善积德，以求神降福,讄
21.39267,-0.61347073,purple,吹捧坏人,讆
24.972399,3.0827098,purple,说梦话,讇
4.570175,-60.08197,purple,〔䜍讈〕见“䜍”,讈
41.28012,-3.0370193,purple,译恶言,讉
-10.901407,-30.521568,purple,欺,讉
11.22418,16.281057,purple,改变；变化,變
25.231447,-36.174915,purple,丧胆；惧怕,讋
-9.185343,1.210531,purple,相聚叙谈,讌
26.088339,4.812983,purple,对答,讎
4.2711134,33.515896,purple,谬误,讑
21.830576,0.75564677,purple,说别人的坏话,讒
39.746357,1.7021374,purple,责备,讓
-3.168988,39.45204,purple,隐语,讔
20.584215,-1.4797064,purple,抵赖,讕
11.260478,6.024279,purple,谈论预言、征验的书籍,讖
-7.358779,-11.802862,purple,言壮貌；自夸,讗
-36.100735,-48.44376,purple,多言,讘
48.054443,4.9447193,purple,喧哗,讙
24.39213,7.5452642,purple,赞美；颂扬,讚
-49.910038,2.4201288,purple,屏处语,讛
17.223946,-7.168002,purple,正直的（言论）,讜
22.669823,-2.3312676,purple,说话中理,讜
6.9805284,4.3412714,purple,病中或梦中呓语,讝
16.891703,1.015205,purple,审判定罪,讞
31.069242,-46.358677,purple,怨恨,讟
-28.335726,8.822455,purple,《搜真玉鏡》：“𣌚，音春,𣌚
-5.1608624,-44.576656,purple,〔𧥛𧥜〕唇急貌,𧥛
7.639377,-59.622746,purple,〔𧥛𧥜〕见“𧥛”,𧥜
-27.073233,14.756765,purple,《字彙補·言部》：“𧥟，木泊切，音莫,𧥟
17.243261,35.164257,purple,笑,𧥣
27.631868,32.627926,purple,笑声,𧥤
4.131117,29.910097,purple,记,𧥮
-31.30529,-11.554488,purple,止,𧥴
13.975588,-54.04796,purple,迟,𧥵
-50.61551,-0.006238505,purple,怒言,𧥸
13.805994,22.814959,purple,语耑,𧥹
34.831802,-8.41894,purple,欺骗,𧥺
20.920704,8.146796,purple,〔訜𧥼〕言语不定,𧥼
-17.111605,42.191605,purple,人名用字,𧥿
-29.039352,8.1143875,purple,《搜真玉鏡》：“𧦎，音蝦,𧦎
-26.168663,7.4396005,purple,《搜真玉鏡》：“𧦑，胡浪切,𧦑
4.131117,29.910097,purple,记,𧦚
43.69685,14.793085,purple,呼唤,𧦝
-25.714357,14.794319,purple,《博雅》乎報切,𧦝
32.4472,-3.089746,purple,谏,𧦞
-19.935421,-32.52635,purple,言急,𧦟
9.8945,-26.359087,purple,诬,𧦤
-6.12763,-37.763153,purple,言多貌,𧦭
13.82953,21.803572,purple,〔絲𧦮〕语不解,𧦮
-34.218464,14.543632,purple,《類篇》：“𧦸，音銀,𧦸
-25.264616,10.464059,purple,《搜真玉鏡》：“𧦹，魚禁切,𧦹
19.005833,-0.36844963,purple,揭发别人的阴私,𧧃
11.801481,-9.582323,purple,忘记,𧧅
-49.491596,-0.15006489,purple,言相夸,𧧇
38.577003,-4.8657384,purple,毁谤,𧧉
-33.616623,-2.3482778,purple,〔諣𧧊〕惰,𧧊
-51.69874,-0.61149263,purple,言美,𧧋
-34.23183,-17.536236,purple,如,𧧏
15.410794,1.1275342,purple,列举其过失而规劝之,𧧒
54.99622,-4.0623617,purple,静,𧧓
-36.100735,-48.44376,purple,多言,𧧔
9.374767,-57.699684,purple,〔𧨊𧧝〕见“𧨊”,𧧝
-21.915934,-9.121621,purple,《奚韻》具義切,𧧟
-25.69164,23.888954,purple,《俗字背篇》：“𧧩，子石切,𧧩
-49.69922,1.5898027,purple,诱言,𧧵
24.125294,-2.732621,purple,〔䛬𧧶〕说话没完没了,𧧶
27.210981,7.4409857,purple,辩论,𧧸
-50.526333,0.9505669,purple,惭语,𧧻
-11.658553,13.577223,purple,市𧧾,𧧾
-45.48093,-18.802103,purple,佞,𧨀
14.464087,-3.0532072,purple,以言语折服人,𧨀
37.825706,25.040035,purple,〔𧨂𧨂〕众声,𧨂
-5.596489,-12.409769,purple,拒不回答,𧨄
-0.9308013,-21.553444,purple,〔𧨊訝〕1.言戾,𧨊
-34.93016,16.329035,purple,《類篇》音滑,𧨋
-26.916409,15.464765,purple,《字彙補·言部》：“𧨗，直廉切，音𪏋,𧨗
-27.937624,15.446588,purple,《字彙補·言部》：“𧨟，烏合切，音姶,𧨟
-42.393124,12.025804,purple,《類篇》：“𧨡，音臣,𧨡
-15.236409,-6.677741,purple,相毁,𧨧
-51.65913,0.50931317,purple,〔𧨩䜝〕言不定,𧨩
11.420589,-2.5786319,purple,语不正,𧨰
-24.77275,4.5037546,purple,僻,𧨱
-49.572876,6.4068108,purple,《川篇》烏刀切,𧨲
-16.63723,41.98573,purple,人名用字,𧨳
-12.211345,-11.797142,purple,言入,𧨴
31.744532,22.221998,purple,〔𧨵䜙〕笑语,𧨵
-36.100735,-48.44376,purple,多言,𧨷
-8.020201,-39.879612,purple,〔𧨸詪〕狠貌,𧨸
30.427938,1.4552516,purple,开玩笑,𧨹
-9.978495,-13.215816,purple,言不实,𧨾
-60.323235,-31.450802,purple,姓,𧨿
-36.705357,11.432496,purple,《龍龕手鑑》音憧,𧩃
-25.511724,12.927662,purple,《川篇》魚變切,𧩅
-28.445246,16.83576,purple,《字彙補·言部》：“𧩒，名剖切，音母,𧩒
-13.271178,-21.953968,purple,不知,𧩚
-28.385445,22.99783,purple,《川篇》音素,𧩝
12.031074,21.625877,purple,语相侮,𧩣
